1526249860785,0.8379
1526249872411,0.8379
1526249882857,0.8379
1526249893363,0.837
1526249903754,0.837
1526249914186,0.837
1526249924615,0.837
1526249935166,0.837
1526249945823,0.837
1526249956231,0.837
1526249967551,0.837
1526249977878,0.837
1526249988259,0.8363
1526249998655,0.8362
1526250009008,0.8362
1526250019404,0.8362
1526250029797,0.8362
1526250040209,0.8362
1526250050640,0.8362
1526250061088,0.8362
1526250071683,0.8362
1526250082321,0.8362
1526250102103,0.8362
1526250112620,0.8362
1526250123004,0.8362
1526250133366,0.8362
1526250143942,0.8362
1526250154307,0.8362
1526250164705,0.8362
1526250175290,0.8362
1526250185744,0.8362
1526250196170,0.8362
1526250206792,0.8362
1526250217246,0.8362
1526250227640,0.8362
1526250238046,0.8362
1526250248466,0.8323
1526250258932,0.8323
1526250269271,0.8323
1526250279827,0.8323
1526250290225,0.8323
1526250300692,0.8323
1526250311062,0.8323
1526250321404,0.8323
1526250332421,0.8323
1526250342866,0.8323
1526250353437,0.8323
1526250363889,0.8323
1526250374225,0.8323
1526250384690,0.8323
1526250395108,0.8323
1526250405459,0.8323
1526250415882,0.8323
1526250426225,0.8323
1526250437043,0.8323
1526250447382,0.8323
1526250457732,0.8323
1526250468126,0.8323
1526250478585,0.8323
1526250489026,0.8323
1526250499374,0.8323
1526250510595,0.8323
1526250521008,0.8323
1526250536152,0.8323
1526250546935,0.8323
1526250557637,0.8323
1526250568016,0.8323
1526250578631,0.8323
1526250589357,0.8323
1526250599825,0.8323
1526250610478,0.8323
1526250620833,0.8323
1526250631271,0.8323
1526250641709,0.8323
1526250652663,0.8323
1526250663279,0.8323
1526250673665,0.8323
1526250684100,0.8323
1526250694546,0.8323
1526250704881,0.8323
1526250715540,0.8323
1526250725893,0.8323
1526250736268,0.8323
1526250746656,0.8323
1526250756999,0.8323
1526250767801,0.8323
1526250778309,0.8323
1526250788736,0.8323
1526250799085,0.8323
1526250809452,0.8323
1526250819813,0.8323
1526250830261,0.8323
1526250840717,0.8323
1526250851061,0.8323
1526250861457,0.8323
1526250871913,0.8323
1526250882351,0.8323
1526250892720,0.8323
1526250903102,0.8323
1526250913547,0.8323
1526250923885,0.8323
1526250934417,0.8323
1526250944852,0.8323
1526250955221,0.8323
1526250965705,0.8323
1526250976148,0.8323
1526250986880,0.8323
1526250997295,0.8323
1526251007713,0.8323
1526251018133,0.8323
1526251028515,0.8323
1526251038940,0.8323
1526251049408,0.8323
1526251059801,0.8323
1526251070149,0.8323
1526251080661,0.8323
1526251091408,0.8363
1526251101798,0.8363
1526251112797,0.8363
1526251123398,0.8363
1526251134314,0.8363
1526251144769,0.8363
1526251155289,0.8363
1526251165671,0.8363
1526251176068,0.8363
1526251186430,0.8363
1526251196878,0.8363
1526251207242,0.8363
1526251218016,0.8363
1526251228911,0.8363
1526251239365,0.8363
1526251249867,0.8363
1526251260259,0.8363
1526251270856,0.8363
1526251281710,0.8363
1526251292062,0.8363
1526251302419,0.8363
1526251312869,0.8363
1526251323233,0.8363
1526251333584,0.8363
1526251344069,0.8363
1526251355235,0.8357
1526251365786,0.8357
1526251377252,0.835
1526251387684,0.835
1526251398130,0.8323
1526251408791,0.8323
1526251419210,0.835
1526251429581,0.835
1526251440046,0.835
1526251450447,0.835
1526251460827,0.835
1526251471208,0.835
1526251481605,0.835
1526251491989,0.835
1526251502730,0.835
1526251513111,0.835
1526251527514,0.835
1526251538105,0.835
1526251548679,0.835
1526251559083,0.835
1526251569502,0.835
1526251579934,0.835
1526251590417,0.835
1526251600895,0.835
1526251611239,0.835
1526251621619,0.835
1526251632024,0.835
1526251642425,0.835
1526251652809,0.835
1526251663182,0.835
1526251673540,0.835
1526251683883,0.835
1526251695509,0.835
1526251705947,0.835
1526251716298,0.835
1526251726647,0.835
1526251751114,0.835
1526251761475,0.835
1526251771901,0.835
1526251782258,0.835
1526251792618,0.835
1526251803067,0.835
1526251813443,0.835
1526251823897,0.835
1526251834668,0.835
1526251845115,0.835
1526251855493,0.835
1526251866417,0.835
1526251880530,0.835
1526251890969,0.835
1526251901359,0.835
1526251911734,0.835
1526251922466,0.835
1526251932916,0.835
1526251943263,0.835
1526251953812,0.835
1526251964383,0.835
1526251975333,0.835
1526251985768,0.835
1526251996140,0.835
1526252007830,0.835
1526252018503,0.835
1526252029131,0.835
1526252039515,0.835
1526252050454,0.835
1526252060806,0.835
1526252071170,0.835
1526252082680,0.835
1526252093109,0.835
1526252103569,0.835
1526252113972,0.835
1526252124378,0.8382
1526252134787,0.8382
1526252145351,0.8382
1526252155761,0.8382
1526252166150,0.8382
1526252176591,0.8382
1526252195748,0.8382
1526252206111,0.8382
1526252216504,0.8382
1526252226908,0.8382
1526252237290,0.8382
1526252248822,0.8382
1526252259379,0.8382
1526252269789,0.8382
1526252280323,0.8382
1526252291710,0.8382
1526252302371,0.8382
1526252312873,0.8382
1526252323313,0.8382
1526252334998,0.8382
1526252345335,0.8382
1526252356491,0.8382
1526252370634,0.8382
1526252381241,0.8382
1526252391606,0.8382
1526252402044,0.8382
1526252412393,0.8382
1526252422742,0.8382
1526252434054,0.8382
1526252444464,0.8382
1526252455421,0.8382
1526252465782,0.8382
1526252476248,0.8382
1526252486646,0.8382
1526252497014,0.8382
1526252507402,0.8382
1526252519016,0.8382
1526252537440,0.8382
1526252556211,0.8382
1526252566563,0.8382
1526252577313,0.8382
1526252587660,0.8382
1526252598037,0.8382
1526252610146,0.8382
1526252620549,0.8382
1526252630936,0.8382
1526252649365,0.8382
1526252659770,0.8347
1526252670663,0.8347
1526252681521,0.8347
1526252691869,0.8347
1526252702512,0.8347
1526252712907,0.8347
1526252723523,0.8347
1526252733871,0.8347
1526252744263,0.8347
1526252754615,0.8347
1526252765306,0.8347
1526252775693,0.8347
1526252786117,0.8347
1526252796498,0.8347
1526252806854,0.8347
1526252817301,0.8347
1526252827850,0.8347
1526252838217,0.8347
1526252848600,0.8347
1526252859285,0.8347
1526252869638,0.8347
1526252880055,0.8347
1526252890402,0.8347
1526252900815,0.8347
1526252911252,0.8347
