1526249860778,0.63474
1526249872400,0.63474
1526249882847,0.63474
1526249893358,0.63474
1526249903748,0.63474
1526249914181,0.63474
1526249924610,0.63474
1526249935155,0.63947
1526249945818,0.63942
1526249956226,0.63942
1526249967546,0.63942
1526249977873,0.63942
1526249988248,0.63942
1526249998649,0.63942
1526250009003,0.63942
1526250019399,0.63198
1526250029792,0.6319
1526250040199,0.6319
1526250050630,0.63197
1526250061084,0.6319
1526250071678,0.6319
1526250082316,0.6319
1526250102093,0.63025
1526250112610,0.63025
1526250122999,0.63025
1526250133355,0.63025
1526250143936,0.63025
1526250154301,0.63025
1526250164695,0.63025
1526250175282,0.63025
1526250185734,0.63025
1526250196159,0.63025
1526250206778,0.63025
1526250217241,0.63025
1526250227635,0.63025
1526250238042,0.63025
1526250248461,0.63025
1526250258927,0.63025
1526250269266,0.63025
1526250279822,0.63025
1526250290220,0.63025
1526250300686,0.63025
1526250311057,0.63025
1526250321400,0.63025
1526250332416,0.63025
1526250342862,0.63025
1526250353431,0.63354
1526250363884,0.63354
1526250374220,0.63354
1526250384685,0.63354
1526250395103,0.63354
1526250405455,0.63354
1526250415876,0.63338
1526250426220,0.63338
1526250437039,0.63338
1526250447378,0.63336
1526250457727,0.63336
1526250468121,0.63336
1526250478579,0.63336
1526250489021,0.63336
1526250499369,0.63336
1526250510590,0.63336
1526250521004,0.63336
1526250536147,0.63334
1526250546931,0.63334
1526250557632,0.63334
1526250568012,0.63334
1526250578626,0.63334
1526250589352,0.63334
1526250599820,0.63334
1526250610473,0.63334
1526250620828,0.63336
1526250631267,0.63336
1526250641705,0.63336
1526250652658,0.63336
1526250663273,0.63336
1526250673661,0.63336
1526250684095,0.63336
1526250694541,0.63336
1526250704876,0.63336
1526250715536,0.63336
1526250725888,0.63336
1526250736263,0.63336
1526250746651,0.63336
1526250756995,0.63336
1526250767795,0.63336
1526250778304,0.63336
1526250788731,0.63172
1526250799080,0.63172
1526250809447,0.63172
1526250819808,0.63172
1526250830256,0.63172
1526250840712,0.63172
1526250851057,0.63172
1526250861452,0.63172
1526250871906,0.63172
1526250882345,0.63172
1526250892713,0.63172
1526250903097,0.63172
1526250913543,0.63172
1526250923881,0.63172
1526250934411,0.63172
1526250944841,0.63172
1526250955217,0.63172
1526250965700,0.63172
1526250976143,0.63172
1526250986876,0.63172
1526250997290,0.63172
1526251007709,0.63172
1526251018129,0.63172
1526251028510,0.63172
1526251038935,0.63172
1526251049402,0.63172
1526251059797,0.63172
1526251070144,0.63172
1526251080650,0.63172
1526251091404,0.63172
1526251101784,0.63172
1526251112792,0.63172
1526251123393,0.63172
1526251134301,0.63172
1526251144764,0.63172
1526251155284,0.63172
1526251165666,0.63172
1526251176064,0.63172
1526251186425,0.63391
1526251196873,0.63391
1526251207237,0.63391
1526251218012,0.63391
1526251228907,0.63334
1526251239360,0.63334
1526251249862,0.63335
1526251260254,0.63335
1526251270851,0.63335
1526251281705,0.63335
1526251292057,0.63335
1526251302415,0.63335
1526251312865,0.63335
1526251323228,0.63335
1526251333579,0.63335
1526251344064,0.63335
1526251355230,0.63335
1526251365781,0.63335
1526251377246,0.63335
1526251387680,0.63335
1526251398125,0.63335
1526251408786,0.63335
1526251419206,0.63335
1526251429576,0.63335
1526251440041,0.63335
1526251450442,0.63335
1526251460823,0.63335
1526251471204,0.63335
1526251481600,0.638
1526251491984,0.638
1526251502725,0.638
1526251513106,0.638
1526251527509,0.638
1526251538100,0.638
1526251548674,0.638
1526251559078,0.638
1526251569498,0.638
1526251579930,0.638
1526251590413,0.638
1526251600889,0.638
1526251611233,0.638
1526251621614,0.638
1526251632019,0.638
1526251642420,0.638
1526251652799,0.638
1526251663169,0.638
1526251673535,0.638
1526251683878,0.638
1526251695504,0.638
1526251705943,0.64
1526251716293,0.64
1526251726642,0.64
1526251751109,0.64
1526251761470,0.64
1526251771895,0.64
1526251782254,0.64
1526251792614,0.64
1526251803062,0.64
1526251813438,0.64191
1526251823891,0.64191
1526251834663,0.642
1526251845111,0.642
1526251855489,0.64009
1526251866412,0.64009
1526251880519,0.64009
1526251890964,0.64009
1526251901354,0.64009
1526251911729,0.64009
1526251922460,0.64009
1526251932911,0.642
1526251943258,0.642
1526251953807,0.642
1526251964377,0.642
1526251975329,0.642
1526251985755,0.642
1526251996136,0.642
1526252007825,0.642
1526252018498,0.642
1526252029125,0.642
1526252039509,0.64142
1526252050449,0.64142
1526252060802,0.6408
1526252071165,0.6408
1526252082674,0.6408
1526252093105,0.6408
1526252103564,0.6408
1526252113966,0.6408
1526252124373,0.6408
1526252134782,0.6408
1526252145346,0.6408
1526252155756,0.6408
1526252166145,0.6408
1526252176586,0.6408
1526252195743,0.6408
1526252206106,0.6408
1526252216499,0.6408
1526252226903,0.6408
1526252237285,0.6408
1526252248817,0.6408
1526252259374,0.6408
1526252269784,0.6408
1526252280319,0.64197
1526252291705,0.642
1526252302366,0.64414
1526252312867,0.64414
1526252323308,0.64414
1526252334993,0.64414
1526252345330,0.64414
1526252356486,0.64414
1526252370629,0.64205
1526252381234,0.64205
1526252391601,0.64205
1526252402040,0.64205
1526252412388,0.64205
1526252422737,0.64153
1526252434048,0.64153
1526252444459,0.64153
1526252455417,0.6411
1526252465776,0.6411
1526252476244,0.6411
1526252486641,0.6411
1526252497009,0.6411
1526252507396,0.6411
1526252519010,0.6411
1526252537436,0.6411
1526252556207,0.6411
1526252566558,0.63894
1526252577308,0.63895
1526252587655,0.63863
1526252598032,0.63863
1526252610141,0.63863
1526252620544,0.63863
1526252630932,0.63863
1526252649359,0.64428
1526252659765,0.64587
1526252670658,0.64587
1526252681516,0.64587
1526252691865,0.64587
1526252702507,0.63863
1526252712903,0.63863
1526252723518,0.63863
1526252733866,0.63863
1526252744258,0.63863
1526252754610,0.63863
1526252765301,0.63863
1526252775687,0.63863
1526252786113,0.63863
1526252796493,0.63863
1526252806850,0.63863
1526252817296,0.63863
1526252827845,0.63863
1526252838213,0.63863
1526252848594,0.6375
1526252859280,0.6375
1526252869633,0.6375
1526252880050,0.6375
1526252890397,0.6375
1526252900810,0.6375
1526252911247,0.6375
1526252921624,0.6375
1526252932018,0.6375
1526252942636,0.6375
1526252953026,0.6375
1526252963419,0.63828
1526252973870,0.63828
1526252984335,0.63828
1526252994762,0.63828
1526253005406,0.63828
1526253015792,0.63828
1526253026136,0.63828
1526253036495,0.63828
1526253046897,0.63828
1526253057276,0.63829
1526253067632,0.63829
1526253077997,0.63829
1526253088354,0.63829
1526253098726,0.63829
1526253109211,0.63829
1526253119559,0.63829
1526253129955,0.63829
1526253140395,0.63829
1526253151413,0.63829
1526253161810,0.63829
1526253172175,0.63829
1526253182821,0.63829
1526253193221,0.63829
1526253203609,0.63829
1526253214198,0.63829
1526253224595,0.63829
1526253234949,0.63829
1526253245303,0.63829
1526253255680,0.63829
1526253266022,0.63829
1526253276391,0.63829
1526253287415,0.63829
1526253297783,0.63829
1526253308170,0.63829
1526253318666,0.63829
1526253329085,0.63829
1526253339423,0.63829
1526253349778,0.63829
1526253360414,0.63829
1526253371012,0.63829
1526253381404,0.63829
1526253391778,0.63829
1526253402174,0.63829
1526253412543,0.63829
1526253423301,0.63829
1526253433654,0.63829
1526253444067,0.63829
1526253454416,0.63829
1526253464829,0.63829
1526253475199,0.63829
1526253485554,0.63829
1526253497129,0.63829
1526253507478,0.63829
1526253517832,0.63829
1526253528226,0.63829
1526253538592,0.63829
1526253549188,0.63829
1526253559663,0.63829
1526253570119,0.638
1526253580489,0.638
1526253590896,0.638
1526253601325,0.638
1526253611741,0.638
1526253622776,0.638
1526253633118,0.638
1526253643498,0.638
1526253653874,0.638
1526253664269,0.638
1526253674667,0.638
1526253685044,0.638
1526253695404,0.638
1526253706226,0.638
1526253716638,0.638
1526253727075,0.638
1526253737413,0.638
1526253747878,0.638
1526253758246,0.638
1526253768736,0.638
1526253781292,0.64059
1526253791683,0.64059
1526253802038,0.64059
1526253812396,0.64059
1526253822740,0.64059
1526253833117,0.64059
1526253843521,0.64059
1526253854167,0.64059
1526253864516,0.64059
1526253874883,0.64059
1526253885248,0.64059
1526253895602,0.64059
1526253906015,0.64059
1526253916371,0.64059
1526253926743,0.64059
1526253937087,0.64059
1526253947897,0.64059
1526253958238,0.64059
1526253968586,0.64059
1526253978946,0.64059
1526253989343,0.64059
1526253999743,0.64059
1526254010211,0.64059
1526254020592,0.64059
1526254031254,0.64059
1526254042140,0.64059
1526254052623,0.6367
1526254062982,0.6367
1526254073365,0.6367
1526254086450,0.6367
1526254096808,0.6367
1526254107194,0.6367
1526254117663,0.6367
1526254128015,0.6367
1526254138432,0.6367
1526254148868,0.6367
1526254159351,0.6367
1526254169712,0.6367
1526254180124,0.6367
1526254190595,0.6367
1526254201005,0.6367
1526254211987,0.6367
1526254222335,0.6367
1526254232728,0.6367
1526254244419,0.6367
1526254254893,0.6367
1526254265295,0.6367
1526254275665,0.6367
1526254286045,0.6367
1526254296430,0.63974
1526254306951,0.63974
1526254317326,0.63974
1526254327687,0.6367
1526254338082,0.6367
1526254348483,0.6367
1526254359239,0.63911
1526254369662,0.63911
1526254380010,0.6389
1526254390546,0.63564
1526254400923,0.63564
1526254411350,0.63558
1526254421731,0.63555
1526254432081,0.63555
1526254442476,0.63499
1526254452860,0.63499
1526254463302,0.63694
1526254473732,0.63386
1526254484369,0.63335
1526254494917,0.63335
1526254505332,0.63335
1526254516320,0.63335
1526254526743,0.63335
1526254537107,0.63335
1526254547450,0.63335
1526254557800,0.63335
1526254568338,0.63335
1526254578760,0.63335
1526254589163,0.63335
1526254599604,0.63335
1526254610877,0.63335
1526254621244,0.63335
1526254631719,0.63335
1526254642272,0.63335
1526254652655,0.63335
1526254663004,0.63335
1526254673342,0.63335
1526254683950,0.63335
1526254694342,0.63258
1526254705144,0.63258
1526254715743,0.63257
1526254726117,0.63257
1526254737720,0.63257
1526254748136,0.63173
1526254759518,0.63113
1526254769854,0.63113
1526254780602,0.63
1526254791017,0.63
1526254801381,0.63
1526254811758,0.62879
1526254822358,0.62879
1526254832714,0.62879
1526254843101,0.62879
1526254853442,0.62879
1526254863821,0.62879
1526254874219,0.62879
1526254884672,0.62879
1526254895045,0.62879
1526254905493,0.62879
1526254915877,0.62879
1526254927457,0.62879
1526254937807,0.62879
1526254948216,0.62879
1526254958607,0.62879
1526254969015,0.62879
1526254979371,0.62879
1526254989719,0.62879
1526255000179,0.62879
1526255010661,0.62879
1526255021036,0.62879
1526255031396,0.62879
1526255041795,0.62879
1526255053255,0.62879
1526255063607,0.62879
1526255073965,0.62879
1526255084382,0.62879
1526255094769,0.62879
1526255105776,0.62879
1526255116221,0.62879
1526255128406,0.62871
1526255138753,0.62712
1526255149106,0.62712
1526255159451,0.62671
1526255169815,0.62671
1526255180258,0.62671
1526255191031,0.62671
1526255201421,0.62671
1526255211792,0.62671
1526255222147,0.62618
1526255232501,0.62547
